Week,Unique Week,Season,Date,Home Ranking,Home Team,Home Score,Away Ranking,Away Team,Away Score,OT,Location,Home Elo,Away Elo,Home Win,Away Win,Point Differential,Elo Win,Rank Win
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Washington State,28,26,Arizona,59,0.0,,1284.0,1606.0,0.0,1.0,31,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,UCLA,6,26,Oregon State,34,0.0,,1491.0,1693.0,0.0,1.0,28,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Air Force,38,26,Colorado State,17,0.0,,1588.0,1362.0,1.0,0.0,21,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",13,Missouri,41,26,Kansas State,24,0.0,,1803.0,1436.0,1.0,0.0,17,1.0,1.0
11.0,92.0,2008,"Sat. Nov. 8, 2008",20,West Virginia,23,26,Cincinnati,26,1.0,,1780.0,1644.0,0.0,1.0,3,0.0,0.0
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Washington,19,26,Arizona State,39,0.0,,1312.0,1505.0,0.0,1.0,20,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,La.-Lafayette,24,26,Texas-El Paso,37,0.0,,1409.0,1318.0,0.0,1.0,13,0.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Florida International,22,26,Arkansas State,21,0.0,,1221.0,1362.0,1.0,0.0,1,0.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",7,Southern California,17,21,California,3,0.0,,1954.0,1677.0,1.0,0.0,14,1.0,1.0
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Vanderbilt,14,4,Florida,42,0.0,,1464.0,1911.0,0.0,1.0,28,1.0,1.0
11.0,92.0,2008,"Sat. Nov. 8, 2008",2,Texas Tech,56,8,Oklahoma State,20,0.0,,1776.0,1737.0,1.0,0.0,36,1.0,1.0
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,San Jose State,0,26,Louisiana Tech,21,0.0,,1456.0,1344.0,0.0,1.0,21,0.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Houston,42,26,Tulane,14,0.0,,1482.0,1227.0,1.0,0.0,28,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,Boston College,17,26,Notre Dame,0,0.0,,1650.0,1556.0,1.0,0.0,17,1.0,0.5
11.0,92.0,2008,"Sat. Nov. 8, 2008",26,UNLV,27,26,New Mexico,20,0.0,,1231.0,1532.0,1.0,0.0,7,0.0,0.5
12.0,93.0,2008,"Tues. Nov. 11, 2008",26,Miami ,16,14,Ball State,31,0.0,,1309.0,1611.0,0.0,1.0,15,1.0,1.0
12.0,93.0,2008,"Wed. Nov. 12, 2008",26,Northern Illinois,30,26,Central Michigan,33,1.0,,1400.0,1564.0,0.0,1.0,3,1.0,0.5
12.0,93.0,2008,"Wed. Nov. 12, 2008",26,Kent State,41,26,Temple,38,0.0,,1185.0,1259.0,1.0,0.0,3,0.0,0.5
12.0,93.0,2008,"Thurs. Nov. 13, 2008",26,Akron,40,26,Buffalo,43,1.0,,1357.0,1396.0,0.0,1.0,3,1.0,0.5
12.0,93.0,2008,"Thurs. Nov. 13, 2008",26,Miami ,16,26,Virginia Tech,14,0.0,,1299.0,1726.0,1.0,0.0,2,0.0,0.5
12.0,93.0,2008,"Thurs. Nov. 13, 2008",26,UNLV,22,26,Wyoming,14,0.0,,1269.0,1371.0,1.0,0.0,8,0.0,0.5
12.0,93.0,2008,"Fri. Nov. 14, 2008",26,Louisville,20,19,Cincinnati,28,0.0,,1504.0,1665.0,0.0,1.0,8,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Navy,21,26,Notre Dame,27,0.0,,1524.0,1533.0,0.0,1.0,6,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Illinois,20,10,Ohio State,30,0.0,,1506.0,1793.0,0.0,1.0,10,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",7,Penn State,34,26,Indiana,7,0.0,,1817.0,1321.0,1.0,0.0,27,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Iowa,22,26,Purdue,17,0.0,,1549.0,1451.0,1.0,0.0,5,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,South Florida,16,26,Rutgers,49,0.0,,1552.0,1553.0,0.0,1.0,33,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Michigan,14,26,Northwestern,21,0.0,,1546.0,1500.0,0.0,1.0,7,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Clemson,31,26,Duke,7,0.0,,1569.0,1272.0,1.0,0.0,24,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Kansas,7,4,Texas,35,0.0,,1653.0,1883.0,0.0,1.0,28,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Auburn,13,13,Georgia,17,0.0,,1602.0,1796.0,0.0,1.0,4,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Western Kentucky,10,26,Middle Tennessee,21,0.0,,1201.0,1345.0,0.0,1.0,11,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Colorado State,20,26,New Mexico,6,0.0,,1348.0,1483.0,1.0,0.0,14,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Mississippi,59,26,Louisiana-Monroe,0,0.0,,1368.0,1307.0,1.0,0.0,59,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Western Michigan,27,26,Toledo,17,0.0,,1506.0,1248.0,1.0,0.0,10,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Louisiana Tech,45,26,Utah State,38,0.0,,1387.0,1201.0,1.0,0.0,7,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Tulane,24,26,UAB,41,0.0,,1214.0,1157.0,0.0,1.0,17,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Southern Mississippi,21,26,East Carolina,3,0.0,,1450.0,1538.0,1.0,0.0,18,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",21,Oregon State,34,26,California,21,0.0,,1713.0,1667.0,1.0,0.0,13,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Air Force,24,16,Brigham Young,38,0.0,,1606.0,1756.0,0.0,1.0,14,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",22,Maryland,17,25,North Carolina,15,0.0,,1544.0,1616.0,1.0,0.0,2,0.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",3,Florida,56,26,South Carolina,6,0.0,,1918.0,1643.0,1.0,0.0,50,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Wisconsin,35,26,Minnesota,32,0.0,,1645.0,1460.0,1.0,0.0,3,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Kansas State,28,26,Nebraska,56,0.0,,1429.0,1597.0,0.0,1.0,28,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,North Carolina State,21,26,Wake Forest,17,0.0,,1379.0,1622.0,1.0,0.0,4,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Baylor,41,26,Texas A&M,21,0.0,,1345.0,1451.0,1.0,0.0,20,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Florida Atlantic,40,26,La.-Lafayette,29,0.0,,1419.0,1365.0,1.0,0.0,11,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Nevada,41,26,San Jose State,17,0.0,,1483.0,1402.0,1.0,0.0,24,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Marshall,14,26,UCF,30,0.0,,1427.0,1373.0,0.0,1.0,16,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Idaho,10,9,Boise State,45,0.0,,1082.0,1753.0,0.0,1.0,35,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Fresno State,24,26,New Mexico State,17,0.0,,1552.0,1180.0,1.0,0.0,7,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Arizona State,31,26,Washington State,0,0.0,,1524.0,1273.0,1.0,0.0,31,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Iowa State,20,12,Missouri,52,0.0,,1273.0,1812.0,0.0,1.0,32,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",24,Oregon,55,26,Arizona,45,0.0,,1704.0,1619.0,1.0,0.0,10,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Stanford,23,6,Southern California,45,0.0,,1418.0,1967.0,0.0,1.0,22,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Syracuse,14,26,Connecticut,39,0.0,,1206.0,1554.0,0.0,1.0,25,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",1,Alabama,32,26,Mississippi State,7,0.0,,1778.0,1428.0,1.0,0.0,25,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",18,LSU,40,26,Troy,31,0.0,,1752.0,1555.0,1.0,0.0,9,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,San Diego State,14,8,Utah,63,0.0,,1249.0,1781.0,0.0,1.0,49,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Colorado,17,11,Oklahoma State,30,0.0,,1433.0,1703.0,0.0,1.0,13,1.0,1.0
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Houston,70,26,Tulsa,30,0.0,,1499.0,1734.0,1.0,0.0,40,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Florida State,17,26,Boston College,27,0.0,,1622.0,1677.0,0.0,1.0,10,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Kentucky,24,26,Vanderbilt,31,0.0,,1588.0,1459.0,0.0,1.0,7,0.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Texas-El Paso,36,26,Southern Methodist,10,0.0,,1354.0,1180.0,1.0,0.0,26,1.0,0.5
12.0,93.0,2008,"Sat. Nov. 15, 2008",26,Washington,7,26,UCLA,27,0.0,,1294.0,1472.0,0.0,1.0,20,1.0,0.5
13.0,94.0,2008,"Tues. Nov. 18, 2008",26,Kent State,14,26,Northern Illinois,42,0.0,,1205.0,1390.0,0.0,1.0,28,1.0,0.5
13.0,94.0,2008,"Wed. Nov. 19, 2008",26,Central Michigan,24,14,Ball State,31,0.0,,1574.0,1622.0,0.0,1.0,7,1.0,1.0
13.0,94.0,2008,"Thurs. Nov. 20, 2008",26,Georgia Tech,41,26,Miami ,23,0.0,,1549.0,1320.0,1.0,0.0,18,1.0,0.5
13.0,94.0,2008,"Fri. Nov. 21, 2008",26,Bowling Green,34,26,Buffalo,40,1.0,,1397.0,1410.0,0.0,1.0,6,1.0,0.5
13.0,94.0,2008,"Fri. Nov. 21, 2008",26,Toledo,42,26,Miami ,14,0.0,,1238.0,1307.0,1.0,0.0,28,0.0,0.5
13.0,94.0,2008,"Fri. Nov. 21, 2008",26,San Jose State,10,26,Fresno State,24,0.0,,1375.0,1558.0,0.0,1.0,14,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",10,Ohio State,42,26,Michigan,7,0.0,,1803.0,1515.0,1.0,0.0,35,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",25,North Carolina,10,26,North Carolina State,41,0.0,,1599.0,1408.0,0.0,1.0,31,0.0,0.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Virginia,3,26,Clemson,13,0.0,,1486.0,1583.0,0.0,1.0,10,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Rutgers,30,26,Army,3,0.0,,1592.0,1234.0,1.0,0.0,27,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Purdue,62,26,Indiana,10,0.0,,1436.0,1317.0,1.0,0.0,52,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Louisville,21,26,West Virginia,35,0.0,,1489.0,1754.0,0.0,1.0,14,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Vanderbilt,10,26,Tennessee,20,0.0,,1490.0,1549.0,0.0,1.0,10,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Temple,55,26,Eastern Michigan,52,0.0,,1238.0,1174.0,1.0,0.0,3,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",3,Florida,70,26,The Citadel,19,0.0,,1937.0,1358.0,1.0,0.0,51,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Wyoming,20,26,Colorado State,31,0.0,,1337.0,1391.0,0.0,1.0,11,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Memphis,21,26,UCF,28,0.0,,1334.0,1409.0,0.0,1.0,7,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Notre Dame,23,26,Syracuse,24,0.0,,1555.0,1197.0,0.0,1.0,1,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Mississippi State,31,26,Arkansas,28,0.0,,1420.0,1520.0,1.0,0.0,3,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Washington State,16,26,Washington,13,1.0,,1259.0,1275.0,1.0,0.0,3,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Tulsa,56,26,Tulane,7,0.0,,1661.0,1170.0,1.0,0.0,49,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Arkansas State,28,26,Florida Atlantic,14,0.0,,1349.0,1445.0,1.0,0.0,14,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",15,TCU,44,26,Air Force,10,0.0,,1777.0,1587.0,1.0,0.0,34,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",18,LSU,13,26,Mississippi,31,0.0,,1767.0,1411.0,0.0,1.0,18,0.0,0.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",7,Penn State,49,17,Michigan State,18,0.0,,1822.0,1670.0,1.0,0.0,31,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,California,37,26,Stanford,16,0.0,,1641.0,1415.0,1.0,0.0,21,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Wisconsin,36,26,Cal Poly,35,1.0,,1654.0,1439.0,1.0,0.0,1,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Rice,35,26,Marshall,10,0.0,,1439.0,1385.0,1.0,0.0,25,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Northwestern,27,26,Illinois,10,0.0,,1526.0,1497.0,1.0,0.0,17,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Middle Tennessee,52,26,North Texas,13,0.0,,1363.0,1087.0,1.0,0.0,39,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Houston,42,26,Texas-El Paso,37,0.0,,1565.0,1378.0,1.0,0.0,5,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Wake Forest,21,26,Boston College,24,0.0,,1587.0,1701.0,0.0,1.0,3,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Ohio,49,26,Akron,42,0.0,,1258.0,1341.0,1.0,0.0,7,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Kansas State,38,26,Iowa State,30,0.0,,1407.0,1269.0,1.0,0.0,8,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Nevada,34,9,Boise State,41,0.0,,1515.0,1755.0,0.0,1.0,7,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,New Mexico State,31,26,Louisiana Tech,35,0.0,,1175.0,1401.0,0.0,1.0,4,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Virginia Tech,14,26,Duke,3,0.0,,1695.0,1261.0,1.0,0.0,11,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",8,Utah,48,16,Brigham Young,24,0.0,,1786.0,1776.0,1.0,0.0,24,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Arizona,17,21,Oregon State,19,0.0,,1599.0,1742.0,0.0,1.0,2,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",19,Cincinnati,28,20,Pittsburgh,21,0.0,,1680.0,1557.0,1.0,0.0,7,1.0,1.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,UAB,13,26,East Carolina,17,0.0,,1194.0,1495.0,0.0,1.0,4,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Troy,48,26,La.-Lafayette,3,0.0,,1543.0,1341.0,1.0,0.0,45,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Minnesota,0,26,Iowa,55,0.0,,1452.0,1565.0,0.0,1.0,55,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Florida International,27,26,Louisiana-Monroe,31,0.0,,1232.0,1272.0,0.0,1.0,4,1.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",22,Maryland,3,26,Florida State,37,0.0,,1560.0,1597.0,0.0,1.0,34,1.0,0.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",5,Oklahoma,65,2,Texas Tech,21,0.0,,1846.0,1816.0,1.0,0.0,44,1.0,0.0
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,San Diego State,42,26,UNLV,21,0.0,,1245.0,1302.0,1.0,0.0,21,0.0,0.5
13.0,94.0,2008,"Sat. Nov. 22, 2008",26,Hawaii,49,26,Idaho,17,0.0,,1530.0,1080.0,1.0,0.0,32,1.0,0.5
13.0,94.0,2008,"Sun. Nov. 23, 2008",26,South Florida,17,26,Connecticut,13,0.0,,1508.0,1565.0,1.0,0.0,4,0.0,0.5
14.0,95.0,2008,"Tues. Nov. 25, 2008",12,Ball State,45,26,Western Michigan,22,0.0,,1643.0,1518.0,1.0,0.0,23,1.0,1.0
14.0,95.0,2008,"Tues. Nov. 25, 2008",26,Northern Illinois,0,26,Navy,16,0.0,,1411.0,1500.0,0.0,1.0,16,1.0,0.5
14.0,95.0,2008,"Thurs. Nov. 27, 2008",3,Texas,49,26,Texas A&M,9,0.0,,1901.0,1405.0,1.0,0.0,40,1.0,1.0
14.0,95.0,2008,"Fri. Nov. 28, 2008",23,Pittsburgh,19,26,West Virginia,15,0.0,,1541.0,1767.0,1.0,0.0,4,0.0,1.0
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Eastern Michigan,56,26,Central Michigan,52,0.0,,1160.0,1552.0,1.0,0.0,4,0.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",22,Mississippi,45,26,Mississippi State,0,0.0,,1465.0,1441.0,1.0,0.0,45,1.0,1.0
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Miami ,26,26,Ohio,41,0.0,,1261.0,1288.0,0.0,1.0,15,1.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,East Carolina,53,26,Texas-El Paso,21,0.0,,1501.0,1368.0,1.0,0.0,32,1.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Temple,27,26,Akron,6,0.0,,1252.0,1310.0,1.0,0.0,21,0.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Buffalo,21,26,Kent State,24,0.0,,1432.0,1185.0,0.0,1.0,3,0.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Arkansas,31,26,LSU,30,0.0,,1498.0,1689.0,1.0,0.0,1,0.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Nebraska,40,26,Colorado,31,0.0,,1620.0,1422.0,1.0,0.0,9,1.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Toledo,10,26,Bowling Green,38,0.0,,1286.0,1373.0,0.0,1.0,28,1.0,0.5
14.0,95.0,2008,"Fri. Nov. 28, 2008",9,Boise State,61,26,Fresno State,10,0.0,,1766.0,1575.0,1.0,0.0,51,1.0,1.0
14.0,95.0,2008,"Fri. Nov. 28, 2008",26,Arizona State,34,26,UCLA,9,0.0,,1542.0,1492.0,1.0,0.0,25,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",17,Georgia,42,15,Georgia Tech,45,0.0,,1806.0,1566.0,0.0,1.0,3,0.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",13,Cincinnati,30,26,Syracuse,10,0.0,,1698.0,1210.0,1.0,0.0,20,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Virginia Tech,17,26,Virginia,14,0.0,,1700.0,1465.0,1.0,0.0,3,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,North Carolina State,38,26,Miami ,28,0.0,,1462.0,1229.0,1.0,0.0,10,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Clemson,31,26,South Carolina,14,0.0,,1604.0,1629.0,1.0,0.0,17,0.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",19,Missouri,37,26,Kansas,40,0.0,,1816.0,1636.0,0.0,1.0,3,0.0,0.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,UCF,0,26,UAB,15,0.0,,1428.0,1188.0,0.0,1.0,15,0.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,North Texas,28,26,Arkansas State,33,0.0,,1074.0,1390.0,0.0,1.0,5,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Louisiana Tech,31,26,Nevada,35,0.0,,1410.0,1505.0,0.0,1.0,4,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Utah State,47,26,New Mexico State,2,0.0,,1189.0,1167.0,1.0,0.0,45,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Southern Methodist,12,26,Southern Mississippi,28,0.0,,1161.0,1494.0,0.0,1.0,16,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",8,Texas Tech,35,26,Baylor,28,0.0,,1779.0,1392.0,1.0,0.0,7,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",1,Alabama,36,26,Auburn,0,0.0,,1789.0,1592.0,1.0,0.0,36,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Florida State,15,2,Florida,45,0.0,,1633.0,1937.0,0.0,1.0,30,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",18,Boston College,28,26,Maryland,21,0.0,,1712.0,1520.0,1.0,0.0,7,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Rice,56,26,Houston,42,0.0,,1474.0,1577.0,1.0,0.0,14,0.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Memphis,45,26,Tulane,6,0.0,,1314.0,1165.0,1.0,0.0,39,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Marshall,35,26,Tulsa,38,0.0,,1355.0,1668.0,0.0,1.0,3,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Duke,20,26,North Carolina,28,0.0,,1257.0,1527.0,0.0,1.0,8,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Florida Atlantic,57,26,Florida International,50,1.0,,1404.0,1214.0,1.0,0.0,7,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Tennessee,28,26,Kentucky,10,0.0,,1572.0,1550.0,1.0,0.0,18,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",25,Oregon State,38,16,Oregon,65,0.0,,1750.0,1727.0,0.0,1.0,27,0.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Wake Forest,23,26,Vanderbilt,10,0.0,,1575.0,1465.0,1.0,0.0,13,1.0,0.5
14.0,95.0,2008,"Sat. Nov. 29, 2008",5,Southern California,38,26,Notre Dame,3,0.0,,1971.0,1536.0,1.0,0.0,35,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",14,Oklahoma State,41,4,Oklahoma,61,0.0,,1715.0,1890.0,0.0,1.0,20,1.0,1.0
14.0,95.0,2008,"Sat. Nov. 29, 2008",26,Hawaii,24,26,Washington State,10,0.0,,1537.0,1276.0,1.0,0.0,14,1.0,0.5
15.0,96.0,2008,"Wed. Dec. 3, 2008",26,La.-Lafayette,42,26,Middle Tennessee,28,0.0,,1322.0,1380.0,1.0,0.0,14,0.0,0.5
15.0,96.0,2008,"Thurs. Dec. 4, 2008",26,Rutgers,63,26,Louisville,14,0.0,,1603.0,1478.0,1.0,0.0,49,1.0,0.5
15.0,96.0,2008,"Fri. Dec. 5, 2008",26,Buffalo,42,12,Ball State,24,0.0,,1400.0,1670.0,1.0,0.0,18,0.0,0.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Army,0,26,Navy,34,0.0,,1226.0,1525.0,0.0,1.0,34,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Connecticut,10,23,Pittsburgh,34,0.0,,1542.0,1569.0,0.0,1.0,24,1.0,1.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Tulsa,24,26,East Carolina,27,0.0,,1673.0,1530.0,0.0,1.0,3,0.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Virginia Tech,30,18,Boston College,12,0.0,,1707.0,1726.0,1.0,0.0,18,0.0,0.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,California,48,26,Washington,7,0.0,,1659.0,1257.0,1.0,0.0,41,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",2,Florida,31,1,Alabama,20,0.0,,1950.0,1813.0,1.0,0.0,11,1.0,0.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,UCLA,7,5,Southern California,28,0.0,,1462.0,1979.0,0.0,1.0,21,1.0,1.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Troy,35,26,Arkansas State,9,0.0,,1568.0,1397.0,1.0,0.0,26,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Florida International,27,26,Western Kentucky,3,0.0,,1202.0,1183.0,1.0,0.0,24,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",4,Oklahoma,62,19,Missouri,21,0.0,,1910.0,1788.0,1.0,0.0,41,1.0,1.0
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Arizona,31,26,Arizona State,10,0.0,,1591.0,1577.0,1.0,0.0,21,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,West Virginia,13,26,South Florida,7,0.0,,1733.0,1530.0,1.0,0.0,6,1.0,0.5
15.0,96.0,2008,"Sat. Dec. 6, 2008",26,Hawaii,24,13,Cincinnati,29,0.0,,1550.0,1703.0,0.0,1.0,5,1.0,1.0
16.0,97.0,2008,"Sat. Dec. 20, 2008",26,Navy,19,26,Wake Forest,29,0.0,,1539.0,1599.0,0.0,1.0,10,1.0,0.5
16.0,97.0,2008,"Sat. Dec. 20, 2008",26,Fresno State,35,26,Colorado State,40,0.0,,1555.0,1415.0,0.0,1.0,5,0.0,0.5
16.0,97.0,2008,"Sat. Dec. 20, 2008",26,South Florida,41,26,Memphis,14,0.0,,1520.0,1343.0,1.0,0.0,27,1.0,0.5
